"time","js.latency","js.accuracy","js.throughput","jet.latency","jet.accuracy","jet.throughput","aws.latency","aws.throughput","aws.accuracy","tcp.latency","tcp.throughput","tcp.accuracy"
387,2120.65,0.905405405,4.890077333,493.419,0.901408451,4.35248,612.7,4.79701333333333,0.9217,84704.4453333333,4.68806666666667,0.9655
388,2504.3,0.61682243,4.747165333,941.838,0.452173913,4.690154667,648.079666666667,4.81044533333333,0.7105,85297.361,4.81758933333333,0.9618
389,2797.38,0.818181818,4.556597333,933.812,0.818181818,4.856264,241.112333333333,4.10788266666667,0.6087,85914.111,4.894192,0.9922
390,3127.52,0.694117647,4.988522667,831.849,0.79245283,4.618970667,45.7183333333333,2.700496,0.6323,86557.256,4.81083733333333,0.9516
391,3446.25,0.812121212,4.509624,375.139,0.832298137,4.660962667,47.875,2.329784,0.7758,87170.7183333333,4.55481866666667,0.9882
392,3658.41,0.901098901,4.918221333,417.542,0.911111111,4.816709333,44.3696666666667,1.72908533333333,0.8804,87820.9696666667,4.95830933333333,0.96
393,3869.16,0.924137931,4.826912,767.016,0.939597315,4.826933333,44.787,2.45123733333333,0.898,88468.909,4.84890666666667,0.9663
394,3985.51,0.842105263,4.698504,1142.27,0.940397351,4.809885333,46.4443333333333,3.345472,0.8125,89127.6243333333,4.65608266666667,0.8608
395,4002.01,0.908108108,4.934461333,1151.1,0.922222222,4.754485333,46.4336666666667,3.337944,0.8287,89768.3303333333,4.86385866666667,0.7536
396,3942.08,0.96,4.646301333,1062.7,0.935185185,4.794378667,49.0203333333333,3.525808,0.8679,90489.744,4.72946666666667,0.7869
397,3961.05,0.8625,4.634197333,1044.42,0.82278481,4.739032,53.1216666666667,4.40484266666667,0.8714,91169.822,4.797328,0.8571
398,4135.47,0.906666667,4.845090667,937.752,0.845070423,4.716,50.3556666666667,4.279448,0.88,91899.375,4.85171466666667,0.8696
399,4409.72,0.8,4.625568,807.489,0.778947368,4.796029333,111.044666666667,4.810136,0.7556,92624.4446666667,4.782272,0.898
400,4715.56,0.748466258,4.884962667,857.085,0.756097561,4.817842667,193.785,4.52047466666667,0.7534,93268.0833333333,4.52964,0.925
401,4973.77,0.803278689,4.644672,1019.53,0.774468085,4.742256,248.095,4.343288,0.7418,93946.3943333333,5.10194933333333,0.9293
402,5228.88,0.885057471,5.170634667,1029.5,0.863095238,4.841336,253.242666666667,4.174976,0.9017,94599.148,4.50693333333333,0.9231
403,5463,0.912698413,4.625064,762.224,0.947791165,4.639250667,94.0726666666667,3.16220266666667,0.9477,95266.7443333333,4.87156533333333,0.9057
404,5702.29,0.915360502,4.658234667,591.14,0.952681388,4.836432,45.9666666666667,2.93976533333333,0.9221,95953.8443333333,4.791296,0.9608
405,5996.97,0.920454546,4.945373333,773.435,0.960227273,4.399002667,47.0856666666667,3.30073333333333,0.9171,96647.8853333333,4.81737866666667,0.9623
406,6331.78,0.82983683,4.719176,928.791,0.893617021,3.353261333,48.7223333333333,3.59424533333333,0.8356,97325.0666666667,4.859968,0.9014
407,6677.7,0.831050228,4.450136,488.965,0.887356322,3.755288,57.3763333333333,3.91753066666667,0.8612,97987.952,4.757448,0.9344
408,6976.7,0.829145729,4.966384,510.849,0.942708333,3.830376,55.1716666666667,3.90918933333333,0.8915,98635.515,4.70470133333333,0.9353
409,7179.97,0.67953668,4.739856,496.379,0.901185771,4.234690667,50.056,4.25302933333333,0.8387,99245.0666666667,4.67817866666667,0.8817
410,7391.11,0.857142857,4.792618667,408.652,0.920930233,4.446213333,54.915,4.38548,0.873,99922.0003333333,4.82615733333333,0.9231
411,7569.86,0.72327044,5.019736,535.848,0.87012987,4.754845333,57.115,4.62243733333333,0.8537,100547.091,4.842424,0.8866
412,7799.02,0.740524781,4.586050667,716.538,0.848101266,4.900984,111.889,4.780248,0.852,101204.806333333,4.89658933333333,0.9265
413,8084.95,0.840148699,4.869101333,954.773,0.881481482,4.731714667,62.316,4.665128,0.8442,101803.830666667,4.797296,0.9114
414,8317.18,0.722222222,4.798208,826.188,0.86908078,4.554637333,48.2333333333333,3.978544,0.8266,102385.575333333,4.75265866666667,0.9062
415,8532.43,0.735632184,4.777437333,695.055,0.749034749,4.506672,47.022,3.753456,0.82,102922.951,4.41684533333333,0.8116
416,8809.08,0.691729323,4.712621333,731.794,0.639344262,4.425336,53.2796666666667,4.087096,0.8321,103546.061333333,5.048216,0.9512
417,9078.08,0.743243243,4.740365333,260.413,0.732026144,4.905664,145.962,4.59584,0.7288,104130.587333333,4.847016,0.8952
418,9324.86,0.824175824,4.964333333,446.304,0.891304348,4.735149333,369.764666666667,4.771952,0.908,104740.117666667,4.77237333333333,0.906
419,9607.67,0.893401015,4.546077333,828.831,0.936170213,4.811146667,342.922,4.24650133333333,0.9268,105310.664333333,4.77015466666667,0.9733
420,9866.62,0.813559322,4.827514667,808.009,0.878873239,4.680288,177.687333333333,3.82039733333333,0.8672,105899.823,4.59301066666667,0.9606
421,10186.7,0.861538462,4.796874667,537.224,0.929663609,4.777952,44.9553333333333,2.634312,0.9536,106484.846,4.91710933333333,0.9756
422,10490.3,0.927899687,4.877234667,597.057,0.971246006,4.840421333,45.789,2.712424,0.9477,107071.243666667,4.780856,0.9846
423,10801.7,0.87544484,4.619872,879.838,0.946153846,4.808413333,44.204,3.351856,0.918,107663.795,4.90532266666667,0.9804
424,11066,0.794759825,4.803541333,934.146,0.855855856,4.708221333,55.885,4.06052,0.4545,108232.446666667,4.641616,0.9726
425,11327.4,0.75177305,5.001896,865.747,0.821192053,4.80228,77.4946666666667,4.671256,0.7338,108773.22,4.77216,0.9444
426,11511.5,0.801652893,4.567648,1061.37,0.935622318,4.723261333,53.911,4.36266933333333,0.8193,109340.598666667,4.798488,0.8889
427,11640.2,0.761290323,4.949618667,1334.67,0.871287129,4.862037333,103.912333333333,4.782264,0.8208,109914.522,4.61312533333333,0.9138
428,11715.6,0.75,4.698077333,1541.04,0.856321839,4.761029333,79.2056666666667,4.63712,0.8409,110524.083333333,4.96338933333333,0.9091
429,11855.2,0.761290323,4.795328,1599.51,0.838487973,4.779938667,58.4663333333333,4.10382666666667,0.8015,111153.766666667,4.739344,0.8466
430,12183.5,0.573476703,4.615936,1458.41,0.834532374,4.749178667,47.5,3.17885333333333,0.8295,111821.602,4.79242133333333,0.9586
431,12472.3,0.571428571,4.831557333,1238.17,0.676691729,4.831805333,45.911,3.16285333333333,0.8316,112510.144333333,4.775512,0.9441
432,12719.4,0.828451883,4.934488,1327.27,0.764444444,4.750122667,46.9866666666667,3.65261066666667,0.903,113200.518333333,4.71852266666667,0.9655
433,12905.1,0.852852853,4.65912,832.41,0.881987578,4.8014,61.931,4.54621066666667,0.929,113923.370333333,4.89072533333333,0.9317
434,13062.9,0.892857143,4.935512,409.733,0.936555891,4.503690667,79.8116666666667,4.736256,0.9442,114599.833333333,4.72759733333333,0.8977
435,13229,0.859106529,4.707906667,170.67,0.939929329,4.650488,125.939,4.71686133333333,0.9083,115205.703666667,4.84466133333333,0.9297
436,13421.4,0.792207792,4.652272,233.127,0.8875,4.594050667,178.219,4.76948533333333,0.874,115892.994333333,4.84760266666667,0.9245
437,13664.4,0.785407725,4.870328,416.104,0.887445887,4.565744,283.480666666667,4.81656,0.8692,116487.184,4.720144,0.96
438,13929,0.808743169,4.688061333,611.5,0.88973384,4.123645333,359.564333333333,4.63438933333333,0.8819,117133.039333333,4.62767466666667,0.907
439,14245.7,0.768539326,4.921232,946.09,0.866071429,4.601178667,192.524666666667,4.313008,0.85,117780.352,4.825208,0.9451
440,14574,0.775700935,4.646352,1217.25,0.848167539,4.751272,53.7533333333333,3.25369066666667,0.8182,118432.947,4.87846933333333,0.944
441,14821.5,0.830564784,4.799328,971.525,0.924092409,4.753816,46.9546666666667,2.76388266666667,0.8421,119048.370333333,4.726448,0.9057
442,15098.4,0.794223827,4.800749333,907.75,0.893939394,4.70676,46.1006666666667,2.499944,0.7179,119725.222333333,4.92397066666667,0.9231
443,15399.7,0.708074534,4.659208,905.289,0.816326531,4.779370667,46.9443333333333,2.58934933333333,0.2963,120309.172666667,4.59435466666667,0.9298
444,15656,0.698113208,5.015701333,1104.96,NA,4.077045333,68.7773333333333,3.49848,0.7833,120901.960333333,4.986944,0.8598
445,14526,0.916030534,20.90525333,952.422,0.06741573,4.945314667,62.1843333333333,4.36059733333333,0.8105,121512.326,7.66877333333333,0.8257
446,11486.3,0.873015873,23.69797867,329.548,0.4,5.286618667,42.8623333333333,4.415392,0.9197,121004.946666667,23.7364213333333,0.8792
447,8452.48,0.905405405,23.87413333,40.6556,0.573426573,6.958674667,43.0086666666667,4.375768,0.7031,120314.476,24.1102426666667,0.8923
448,5451.96,0.61682243,23.88742933,40.1444,0.386554622,10.240904,41.6883333333333,4.50301333333333,0.6972,119783.011,23.7930906666667,0.8435
449,2566.75,0.818181818,23.92152267,41.7222,0.666666667,12.31017867,43.5776666666667,3.75814666666667,0.7042,119049.828,24.0018293333333,0.9119
450,541.936,0.886227545,18.26566667,41.7444,0.824242424,11.58284533,43.7096666666667,3.78697333333333,0.7702,117944.041333333,23.871952,0.9471
451,43.1538,0.921212121,9.776664,42.4667,0.921212121,11.10583467,44.727,4.00264,0.8649,116747.824333333,23.996,0.9333
452,42.0333,0.978947368,9.705112,41.5385,0.978947368,12.162392,44.4966666666667,5.25094133333333,0.9007,115978.440333333,23.892624,0.9586
453,43.0333,0.933333333,11.64625333,42.9326,0.933333333,13.12601067,43.1443333333333,5.83309866666667,0.9531,115268.521,23.6188773333333,0.9451
454,45.4222,0.923076923,13.34309333,43.9101,0.923076923,12.7498,43.7743333333333,7.85962133333333,0.904,114579.924666667,24.1743493333333,0.8772
455,44.6264,0.93989071,14.93170133,42.1758,0.93989071,11.86492267,45.0556666666667,6.68817866666667,0.9537,114039.099666667,23.8077733333333,0.8452
456,44.0889,0.981818182,13.311528,43.3596,0.981818182,13.22441333,43.538,6.859704,0.9318,113428.006333333,23.7605173333333,0.9527
457,43.7556,0.933333333,13.75156267,42.6484,0.933333333,13.98137867,43.2223333333333,6.61725066666667,0.9247,112633.780333333,23.7963893333333,0.974
458,44.8989,0.944444444,13.70033067,43.6404,0.944444444,15.47754133,44.557,8.61949333333333,0.8247,111805.489,23.82392,0.9275
459,45.7363,0.867256637,15.730528,43.8556,0.867256637,14.454504,44.6173333333333,9.98617333333333,0.8161,111070.907666667,23.8828373333333,0.9451
460,45.6889,0.845238095,15.43823467,42.9333,0.845238095,14.15037867,44.6463333333333,9.53061333333333,0.787,110390.489666667,23.7644293333333,0.9147
461,45.2247,0.875502008,14.42904267,43.6889,0.875502008,13.349904,41.5053333333333,9.650704,0.9489,109707.079333333,24.042104,0.9084
462,44.2967,0.951008646,13.80246667,43.0449,0.951008646,13.58472267,40.1773333333333,9.348808,0.9493,109106.501,23.7378773333333,0.919
463,42.7978,0.96875,12.287352,42.7222,0.96875,14.14482933,39.7906666666667,9.321808,0.945,108405.986333333,23.8214613333333,0.8959
464,44.3297,0.971608833,13.21420533,43.9111,0.971608833,13.20302133,40.4373333333333,9.548888,0.9625,107396.890333333,23.7842133333333,0.8618
465,43.2667,0.958448754,12.790976,42.6889,0.958448754,13.71474933,41.6886666666667,9.94257866666667,0.9253,106541.798333333,23.7925173333333,0.9306
466,44.5333,0.926267281,13.518368,43.6444,0.926267281,13.47572,44.643,11.802304,0.9432,105829.453,23.9702213333333,0.9423
467,44.7303,0.919282511,14.04432267,43.0667,0.919282511,13.540864,41.7203333333333,12.731504,0.9455,104946.481333333,23.7804453333333,0.9707
468,44.5556,0.96373057,14.04604533,43.3596,0.96373057,13.74536533,40.6,13.7034693333333,0.9023,104127.065333333,23.786872,0.9059
469,44.3407,0.902723735,14.10300267,42.9121,0.902723735,13.44012267,40.633,13.1194053333333,0.9429,103518.039,23.8242373333333,0.8784
470,44.8444,0.930875576,13.563032,42.5056,0.930875576,14.96245333,41.7356666666667,15.2348933333333,0.9154,102925.449,23.9577253333333,0.9395
471,46.2667,0.916408669,15.073888,44.5222,0.916408669,14.429904,41.8173333333333,15.0436266666667,0.9053,102252.391,24.0088853333333,0.9147
472,44.9222,0.901840491,14.88336,42.8333,0.901840491,14.17248533,42.097,14.7998746666667,0.9248,101402.542666667,23.851824,0.8935
473,44.4222,0.909090909,14.31084533,42.0989,0.909090909,12.223048,41.5253333333333,12.9530453333333,0.8817,100375.252666667,23.9443386666667,0.9379
474,43.236,0.892561984,12.320432,40.7045,0.892561984,12.42538933,40.9486666666667,11.423272,0.9167,99284.3426666667,23.960424,0.9755
475,42.3222,0.915384615,11.17559733,41.0989,0.915384615,12.08761067,40.5783333333333,10.3231813333333,0.8201,98241.1893333333,23.6003573333333,0.9094
476,42.6703,0.818181818,10.727808,40.8556,0.818181818,14.24048267,41.3986666666667,12.7576,0.8811,97515.5326666667,24.12088,0.9285
477,44.8556,0.881118881,13.18119733,42.3596,0.881118881,14.04315467,41.5623333333333,15.7605226666667,0.9198,96784.852,23.832152,0.9356
478,44.9778,0.919786096,14.97744,42.8111,0.919786096,12.59802133,41.5113333333333,14.1852,0.9412,95915.9713333333,23.8448853333333,0.8941
479,44.1573,0.941176471,13.631672,41.5667,0.941176471,11.31712267,41.8193333333333,12.415976,0.9347,94899.0053333333,23.9512106666667,0.8624
480,43.7778,0.933333333,11.97263733,41.7222,0.933333333,12.444496,40.0696666666667,12.206376,0.9735,94157.8176666667,23.8322026666667,0.8958
481,44.3187,0.970238095,12.58198667,42.6292,0.970238095,13.73690933,40.6313333333333,12.4413973333333,0.9701,93623.0793333333,24.0098666666667,0.8458
482,43.8315,0.975,12.45104,43.5889,0.975,13.66992533,40.8743333333333,13.3508586666667,0.9669,92917.5213333333,23.94292,0.9112
483,44.0889,0.962121212,13.44663733,43.2,0.962121212,13.83925333,40.538,14.660264,0.8651,91866.9786666667,23.8413973333333,0.9406
484,46.2527,0.88209607,14.44225867,44.1778,0.88209607,14.52736533,42.0486666666667,16.62056,0.8361,90654.891,23.7517546666667,0.9365
485,45.3146,0.805755396,15.82522667,44.2778,0.805755396,13.60999467,41.0366666666667,13.60972,0.9231,89835.805,23.8799786666667,0.9544
486,44.9111,0.923076923,14.20137867,43.4,0.923076923,14.310792,41.789,15.3085146666667,0.9358,89126.4073333333,24.065872,0.9502
487,44.8989,0.932038835,14.51923467,43.4667,0.932038835,13.59450133,41.527,13.8885013333333,0.9275,88430.082,23.5995866666667,0.8758
488,44.4396,0.934782609,14.10747467,43.2556,0.934782609,14.21370133,41.1816666666667,13.1864746666667,0.9035,87878.9546666667,24.105464,0.8446
489,43.1778,0.911564626,13.08326667,43.6111,0.911564626,12.15096267,41.0033333333333,12.3179706666667,0.913,87276.2713333333,23.946976,0.9481
490,43.0225,0.908450704,11.671832,42.4444,0.908450704,12.70939467,40.5116666666667,11.181112,0.8734,86490.0246666667,23.92272,0.9723
491,43.6923,0.85106383,11.23903467,41.9,0.85106383,12.29440267,39.507,11.46904,0.9038,85651.1893333333,23.92968,0.9279
492,43.1124,0.910638298,11.739544,41.1573,0.910638298,11.96572,40.7553333333333,11.6266746666667,0.9623,84905.1986666667,23.9271813333333,0.9456
493,42.4444,0.960960961,11.358048,40.7,0.960960961,11.47038933,40.2256666666667,11.4460186666667,0.9877,84218.126,23.8348026666667,0.92
494,43.1222,0.979228487,11.25085333,40.8333,0.979228487,10.79413333,40.604,10.7998906666667,0.9586,83528.4503333333,23.9245733333333,0.918
495,42.1667,0.974729242,10.83793867,39.9778,0.974729242,12.17401867,40.9063333333333,11.749744,0.9271,82920.5396666667,23.7958906666667,0.9075
496,42.9667,0.901234568,11.58548267,41.6222,0.901234568,13.40629333,41.6856666666667,14.7030106666667,0.9055,82232.5123333333,23.8957546666667,0.8981
497,45.0889,0.90212766,14.08578933,42.8315,0.90212766,13.44957067,41.5623333333333,15.422168,0.9407,81236.99,24.0211466666667,0.858
498,44.9444,0.948571429,15.16416,42.7889,0.948571429,12.28558133,40.8583333333333,12.75436,0.9186,80343.163,23.851016,0.9286
499,44.3111,0.917431193,12.79583733,41.8889,0.917431193,12.50395733,40.8503333333333,13.9031706666667,0.9322,79639.1723333333,23.9597413333333,0.9391
500,44.3444,0.926108374,13.37844267,42.3222,0.926108374,12.93806667,41.048,12.750968,0.9204,78766.4916666667,23.796816,0.9737
501,44.2778,0.928104575,12.842416,42.8111,0.928104575,12.62753333,40.111,11.086488,0.9012,77914.8806666667,23.9464453333333,0.9193
502,43.2444,0.913207547,11.42750133,42.6742,0.913207547,11.502704,40.4886666666667,10.5347066666667,0.8264,77282.3986666667,23.768856,0.8548
503,42.8222,0.828947368,10.85730933,42.4444,0.828947368,13.14018667,41.398,13.6645066666667,0.8475,76697.6493333333,24.1424453333333,0.9358
504,43.9556,0.819047619,12.41627733,43.7889,0.819047619,14.478568,42.0223333333333,15.113984,0.9343,76031.41,23.907912,0.9174
505,45.2,0.961832061,14.686504,44.2778,0.961832061,14.49466133,41.8783333333333,15.7720666666667,0.871,75197.6363333333,23.8363173333333,0.8944
506,46.1667,0.873015873,15.87346133,44.2889,0.873015873,13.76311467,42.174,15.9911786666667,0.9155,74175.2256666667,23.9997653333333,0.9396
507,45.4333,0.931506849,15.59577067,42.7253,0.931506849,12.67102667,41.09,13.020576,0.7826,73093.987,23.9105706666667,0.9727
508,43.8556,0.743801653,13.28275467,43.4556,0.743801653,13.254136,40.53,12.5046346666667,0.9394,72031.1556666667,23.7839253333333,0.9041
509,43.9889,0.896551724,13.09693067,42.1556,0.896551724,12.556912,41.0666666666667,11.633384,0.8933,71283.793,23.8751306666667,0.9341
510,43.0889,0.922155689,11.34005067,43.4333,0.922155689,11.599336,40.0476666666667,9.11367466666667,0.9348,70567.1343333333,24.0426826666667,0.9322
511,42.3556,0.921212121,9.698498667,41.9222,0.921212121,11.258936,39.771,9.97975466666667,0.9735,69713.2246666667,23.960248,0.8959
512,42.011,0.978947368,9.838544,40.1778,0.978947368,12.37334133,40.7566666666667,11.901576,0.928,68693.2643333333,23.8554746666667,0.8624
513,42.9438,0.933333333,11.51122933,41.0899,0.933333333,13.223104,41.097,14.978024,0.9412,67918.9863333333,23.8004186666667,0.9036
514,44.1538,0.923076923,13.42513867,42.1556,0.923076923,12.93528,40.8666666666667,14.3169733333333,0.9479,67388.1763333333,23.8793333333333,0.8532
515,45.0225,0.93989071,14.59450667,42.0444,0.93989071,11.98415733,41.378,13.6082293333333,0.9798,66703.524,24.0160213333333,0.902
516,43.6923,0.981818182,13.50737067,41.6444,0.981818182,12.82189867,41.514,13.279272,0.9242,65682.782,23.8765333333333,0.9406
517,44.5,0.933333333,13.73302667,41.7778,0.933333333,13.83336533,41.916,14.5456213333333,0.8966,64460.2266666667,23.9592933333333,0.9298
518,44.7528,0.944444444,13.74264,42.6556,0.944444444,15.49994933,41.7966666666667,16.501512,0.8652,63606.2466666667,23.9217706666667,0.9541
519,45.9,0.867256637,15.509528,43.9,0.867256637,14.41151467,41.622,15.4044666666667,0.8087,62899.334,23.7933386666667,0.9534
520,46.0556,0.845238095,15.43044533,43.4494,0.845238095,14.21495733,41.0096666666667,14.5469973333333,0.9288,62193.2663333333,23.9736586666667,0.8903
521,45.7253,0.875502008,14.806848,43.8111,0.875502008,13.31848267,41.4886666666667,12.8269626666667,0.9658,61638.278,23.8217626666667,0.8266
522,44.1932,0.951008646,13.30985333,42.6222,0.951008646,13.44819733,40.8333333333333,12.4521973333333,0.9632,61051.0773333333,23.99432,0.9485
523,43.1319,0.96875,12.641664,41.1667,0.96875,13.93981333,41.3196666666667,14.0616373333333,0.9856,60276.536,23.7382293333333,0.9691
524,44.5556,0.971608833,13.02388533,42.5778,0.971608833,13.29862933,40.7113333333333,12.4259066666667,0.9319,59437.4426666667,24.034832,0.9392
525,43.8222,0.958448754,12.849208,42.1573,0.958448754,13.90335733,41.2333333333333,14.3428453333333,0.9214,58682.1193333333,23.918104,0.94
526,44.427,0.926267281,13.314712,42.3111,0.926267281,13.727392,41.1483333333333,14.3489333333333,0.9459,57994.139,23.9957306666667,0.9138
527,44.5667,0.919282511,14.21705867,41.8462,0.919282511,13.506544,40.3666666666667,14.0050426666667,0.9198,57294.2036666667,23.8197573333333,0.9241
528,45.3778,0.96373057,14.028216,42.573,0.96373057,13.46528267,41.3,13.556768,0.9244,56682.197,23.7931973333333,0.9132
529,44.0889,0.902723735,13.939232,41.0562,0.902723735,13.52598667,39.5313333333333,14.1304666666667,0.9263,56013.328,24.0961466666667,0.8962
530,45.1556,0.930875576,13.58474667,43.1333,0.930875576,14.87129067,38.338,16.1199413333333,0.908,55035.1153333333,23.9558453333333,0.8563
531,46.8444,0.916408669,15.01786133,43.9,0.916408669,14.51715467,37.6913333333333,14.3094666666667,0.9213,54123.0286666667,23.6244693333333,0.9219
532,45.2,0.901840491,14.98303467,43.2667,0.901840491,14.01184,37.4666666666667,13.7658133333333,0.8779,53428.8356666667,24.092696,0.9382
533,44.7444,0.909090909,14.205016,42.1,0.909090909,12.55321067,36.727,12.2717626666667,0.9119,52559.4946666667,23.869632,0.9738
534,43.7444,0.892561984,12.51495467,40.9444,0.892561984,12.069208,37.6103333333333,10.2815413333333,0.8718,51691.927,24.0224933333333,0.9355
535,43.0778,0.915384615,11.237504,41.7889,0.915384615,12.53092267,38.373,11.433088,0.8514,51045.8883333333,23.756848,0.8319
536,43.9,0.818181818,10.648112,41.5778,0.818181818,14.06055467,37.937,15.6310133333333,0.9266,50467.0483333333,23.993536,0.932
537,45.5056,0.881118881,12.85584533,43.4222,0.881118881,14.22846933,37.3666666666667,13.9225066666667,0.9153,49811.737,23.839576,0.9199
538,44.9778,0.919786096,14.991728,43.1444,0.919786096,12.55233867,37.324,13.0843493333333,0.9329,48994.0046666667,24.0192586666667,0.8962
539,44.6,0.941176471,13.73073333,41.809,0.941176471,11.474264,38.5213333333333,12.4354346666667,0.9613,47977.6896666667,23.8153546666667,0.9364
540,44.573,0.933333333,12.025176,41.8889,0.933333333,12.42649067,37,12.357352,0.9718,46905.6376666667,24.0671173333333,0.9746
541,44.9121,0.970238095,12.49405333,42.8043,0.970238095,13.461944,37.089,13.2153413333333,0.9735,45828.6816666667,23.7622666666667,0.898
542,44.0444,0.975,12.59092533,43.1023,0.975,13.636896,37.1753333333333,13.5521866666667,0.927,45058.4066666667,24.0039973333333,0.937
543,44.427,0.962121212,13.28371467,42.8,0.962121212,14.142848,38.4823333333333,16.8168853333333,0.7857,44352.7986666667,23.7955946666667,0.9371
544,45.4444,0.88209607,14.29147467,44,0.88209607,14.379528,37.5,14.391576,0.9119,43522.67,23.835864,0.8993
545,45.7,0.805755396,15.96678133,44.0778,0.805755396,13.73961067,38.805,15.0170453333333,0.9281,42504.135,24.10352,0.8496
546,45.1778,0.923076923,14.21200267,43.8111,0.923076923,14.190416,38.46,14.2668186666667,0.931,41692.9766666667,23.868008,0.9064
547,44.809,0.932038835,14.48390667,43.5444,0.932038835,13.37242667,37.1556666666667,13.4498053333333,0.9169,41160.774,23.7821866666667,0.8679
548,45.4945,0.934782609,14.075776,43.3483,0.934782609,13.94565867,37.311,12.3011386666667,0.9149,40495.224,23.9295733333333,0.8933
549,43.8681,0.911564626,13.339704,43.4111,0.911564626,12.499216,38.1823333333333,11.114576,0.8642,39501.7973333333,24.02108,0.9333
550,43.5227,0.908450704,11.61114133,42.8556,0.908450704,12.562216,37.1556666666667,12.2116986666667,0.917,38274.8446666667,23.7950693333333,0.9416
551,43.3043,0.85106383,11.34281867,42.5889,0.85106383,12.453592,37.4776666666667,11.2088986666667,0.9457,37393.5333333333,23.85488,0.9427
552,43.0449,0.910638298,11.72372533,40.6778,0.910638298,11.92301333,38.271,11.718552,0.9749,36689.1406666667,23.9906773333333,0.9548
553,43.022,0.960960961,11.50824533,40.8989,0.960960961,11.79967467,38.255,11.0673386666667,0.9779,35970.227,23.8853386666667,0.9065
554,43.3222,0.979228487,11.260584,41.1758,0.979228487,10.764128,35.9886666666667,10.998184,0.9351,35411.433,23.812816,0.8321
555,42.7191,0.974729242,10.6906,40.8989,0.974729242,12.076792,37.5333333333333,13.2842106666667,0.8863,34835.664,24.0004613333333,0.936
556,43.1648,0.901234568,11.63013333,42.0111,0.901234568,13.59634933,38.602,16.7288666666667,0.9567,34067.8006666667,23.817336,0.9689
557,45.236,0.90212766,13.91206667,42.9889,0.90212766,13.34502933,36.495,12.5965866666667,0.9115,33230.8363333333,23.8175093333333,0.9472
558,44.9663,0.948571429,14.92958133,42.5056,0.948571429,12.25184533,37.0333333333333,13.2972746666667,0.9266,32474.8293333333,23.936656,0.9312
559,44.0556,0.917431193,12.91931733,42.3111,0.917431193,12.309272,39.0936666666667,13.4339946666667,0.9333,31787.0166666667,23.9939333333333,0.9212
560,44.6703,0.926108374,13.592952,42.2222,0.926108374,12.731256,38.4363333333333,11.7692693333333,0.9272,31083.0746666667,23.8008186666667,0.9251
561,44.6333,0.928104575,12.846512,43.011,0.928104575,12.69389067,36.3473333333333,10.9316186666667,0.8249,30456.4933333333,24.07788,0.9121
562,43.5056,0.913207547,11.34387733,42.5667,0.913207547,11.71499467,38.83,11.7179066666667,0.7961,29802.8526666667,23.9000026666667,0.895
563,43.1538,0.828947368,10.94879467,43.1798,0.828947368,13.21350933,37.7433333333333,15.011488,0.9606,28858.2006666667,23.706736,0.8726
564,44.0674,0.819047619,12.16748,43.7889,0.819047619,14.70516533,38.1243333333333,15.9364613333333,0.8806,27915.5996666667,23.995608,0.9084
565,45.1,0.961832061,14.66644533,44.6374,0.961832061,14.399208,38.446,16.3923013333333,0.9296,27208.0663333333,23.792864,0.9388
566,46.1333,0.873015873,15.75756,44.8636,0.873015873,13.68767467,37.1206666666667,12.9235813333333,0.7597,26350.7343333333,24.0578666666667,0.9733
567,45.2889,0.931506849,15.656544,42.5824,0.931506849,12.38227467,37.384,13.3782693333333,0.9009,25487.7593333333,23.8168933333333,0.9464
568,44.3444,0.743801653,13.44695733,43.4778,0.743801653,13.11370667,38.0473333333333,12.020632,0.9186,24827.075,23.9388373333333,0.8151
569,43.4889,0.896551724,13.08231733,42.4444,0.896551724,12.34145333,38.2293333333333,9.655672,0.9212,24253.5953333333,23.9780453333333,0.9313
570,43.7333,0.922155689,11.46342667,43.2222,0.922155689,11.59203467,37.4113333333333,9.29113333333333,0.9789,23599.9453333333,23.90912,0.9221
571,42.7033,0.921212121,9.84292,42.2667,0.921212121,11.78330133,36.833,11.7291093333333,0.9333,22806.1416666667,23.8635946666667,0.9091
572,42.236,0.978947368,9.562552,40.9222,0.978947368,12.46758667,37.701,13.0460586666667,0.9268,21802.085,23.8790506666667,0.9231
573,43.4222,0.933333333,11.54750667,41.1444,0.933333333,13.38859467,37.6673333333333,16.1184266666667,0.9368,20734.7683333333,23.9621386666667,0.9745
574,44.5556,0.923076923,13.22379467,42.2111,0.923076923,13.01193067,36.773,12.791808,0.9858,19649.1136666667,23.8087786666667,0.897
575,44.8556,0.93989071,14.68369867,42.8539,0.93989071,11.93633067,37.8776666666667,13.844552,0.9268,18852.3063333333,24.0287093333333,0.9378
576,44.0333,0.981818182,13.40197067,42.2556,0.981818182,12.606832,37.628,13.9015653333333,0.96,18154.225,23.9459893333333,0.932
577,44.809,0.933333333,13.53558667,42.4111,0.933333333,13.69262133,38.289,15.911664,0.8468,17334.4886666667,23.7424906666667,0.9114
578,44.3778,0.944444444,13.838024,42.7778,0.944444444,15.312664,38.5356666666667,16.5245466666667,0.8634,16325.3003333333,23.7067866666667,0.8368
579,45.7253,0.867256637,15.66059467,43.5111,0.867256637,14.73169333,39.3786666666667,14.379688,0.8797,15487.69,24.084144,0.91
580,45.5714,0.845238095,15.67340267,43.4444,0.845238095,14.13067733,37.4023333333333,13.6577733333333,0.9558,14943.3773333333,23.9043653333333,0.91
