"time","js.latency","js.accuracy","js.throughput","jet.latency","jet.accuracy","jet.throughput","aws.latency","aws.throughput","aws.accuracy","tcp.latency","tcp.throughput","tcp.accuracy","udp.throughput","udp.latency","udp.accuracy"
325,1636.22,0.827586207,7.158458667,424.978,0.753196931,3.42912,67.7333333333333,3.35452533333333,0.8417,51831.7776666667,7.301848,0.9309,7608.51608,33,0.001430274
326,1554.47,0.844756883,7.045677333,472.879,0.79977182,4.806826667,99.0583333333333,4.42364266666667,0.8783,52270.8776666667,6.814408,0.8904,7608.51608,33,0.001430274
327,1592.25,0.856991525,7.324912,598.927,0.802265706,5.267872,60.2,3.28922933333333,0.8309,52703.5553333333,7.57678666666667,0.903,7608.51608,33,0.001430274
328,1507.04,0.86993865,7.045133333,307.264,0.823129252,4.682922667,63.3,3.69391733333333,0.8513,53147.1556666667,6.80682666666667,0.88,7608.51608,33,0.001430274
329,1509.85,0.849401386,7.124928,670.221,0.845373134,4.57056,68.5666666666667,4.093568,0.8183,53585.1446666667,7.32513066666667,0.8895,7608.51608,33,0.001430274
330,1449.43,0.813159528,7.292989333,192.169,0.837821664,3.962037333,128.255666666667,3.521928,0.8339,54051.1666666667,7.62716533333333,0.901,7603.97808,33,0.006882312
331,1560.53,0.862068966,7.149277333,359.414,0.867276888,4.186464,151.383333333333,5.938992,0.8275,54495.5776666667,6.75677866666667,0.9338,7603.97808,33,0.006882312
332,1654.46,0.829135466,6.476096,419.35,0.735936466,4.56756,56.2,2.839544,0.8688,54918.4776666667,7.13783733333333,0.8966,7603.97808,33,0.006882312
333,1610.71,0.845272206,7.767722667,243.493,0.689470154,3.803866667,53.6,2.910728,0.8276,55359.6,7.20397333333333,0.9227,7603.97808,33,0.006882312
334,1665.47,0.832515767,7.285653333,519.417,0.737777778,7.395328,54.6333333333333,3.13961066666667,0.8339,55796.8776666667,6.836936,0.9113,7603.97808,33,0.006882312
335,1650.34,0.854744997,7.205386667,576.075,0.825641026,6.111314667,54.6363333333333,3.162344,0.8597,56244,7.72989866666667,0.9014,7712.48864,33,0.002606882
336,1603.03,0.889200561,7.177157333,565.379,0.891260841,5.531128,64.3333333333333,3.38557066666667,0.9066,56706.7333333333,6.982728,0.9091,7712.48864,33,0.002606882
337,1575.07,0.844720497,7.057333333,884.016,0.845953003,4.702672,70.4303333333333,3.93569866666667,0.85,57173.3333333333,7.20449066666667,0.9063,7712.48864,33,0.002606882
338,1517.52,0.847977685,7.185338667,1180.7,0.854264607,7.926362667,77.5666666666667,4.29354133333333,0.8549,57650.011,7.19142133333333,0.9343,7712.48864,33,0.002606882
339,1512.83,0.842592593,7.096901333,868.765,0.860228717,6.282253333,103.375,3.35893866666667,0.8131,58143.861,7.16947466666667,0.862,7712.48864,33,0.002606882
340,1508.47,0.792534099,7.418965333,223.853,0.803499327,2.960741333,205.677,6.366224,0.8974,58627.811,7.34348,0.9104,7461.3288,33,0.003135615
341,1498.79,0.8245497,7.093589333,445.536,0.759096612,3.062704,165.333333333333,4.73829866666667,0.9079,59114.778,7.31886133333333,0.9101,7461.3288,33,0.003135615
342,1544.84,0.840778923,6.724096,452.776,0.803252033,3.965954667,206.022333333333,4.43719733333333,0.9259,59545.1333333333,6.65808,0.9258,7461.3288,33,0.003135615
343,1529.65,0.833333333,7.523157333,449.025,0.781464531,4.107904,78.6483333333333,3.50009066666667,0.8506,59959.7776666667,7.09524,0.8952,7461.3288,33,0.003135615
344,1497.33,0.842883549,7.196189333,275.653,0.789115646,5.448274667,51.806,2.79754666666667,0.8482,60407.5,7.62400533333333,0.9039,7461.3288,33,0.003135615
345,1348.87,0.822580645,7.183621333,453.449,0.806020067,5.733029333,52.4816666666667,2.98632533333333,0.8257,60853.7776666667,6.83387466666667,0.9474,6704.92112,33,0
346,1364.12,0.838300571,7.194237333,702.614,0.854390935,5.289357333,54.5666666666667,2.97254133333333,0.8504,61288.3223333333,7.21552266666667,0.9196,6704.92112,33,0
347,1511.52,0.81462141,7.155317333,833.169,0.856070088,6.408546667,59.3,3.44008533333333,0.8682,61755.111,7.722568,0.9022,6704.92112,33,0
348,1371.9,0.783018868,7.201408,218.351,0.848351648,2.996989333,68.3666666666667,3.86746133333333,0.812,62201.289,6.80942933333333,0.9242,6704.92112,33,0
349,1418.33,0.821829856,7.023245333,264.885,0.818330606,3.243298667,81.2853333333333,4.44799466666667,0.8312,62630.911,7.11137066666667,0.9459,6704.92112,33,0
350,1480.43,0.851376147,7.100016,391.841,0.754966887,3.699464,179.916666666667,4.96122666666667,0.8379,63070.4443333333,7.487848,0.9236,7180.7444,33,0.008153757
351,1399.85,0.852965069,6.995706667,668.802,0.780715397,4.948453333,91.672,3.821288,0.8934,63498.2333333333,6.649344,0.8769,7180.7444,33,0.008153757
352,1460.88,0.80235492,7.54168,753.41,0.754047803,6.702136,52.0636666666667,2.71816533333333,0.8812,63917.722,7.15580533333333,0.9109,7180.7444,33,0.008153757
353,1448.49,0.798457088,7.07276,669.291,0.789699571,6.544914667,50.3,2.423704,0.8221,64353.4443333333,7.47272266666667,0.911,7180.7444,33,0.008153757
354,1296.96,0.858143608,7.215016,506.641,0.901116427,4.707189333,49.9333333333333,2.37061866666667,0.8819,64792.778,7.36713066666667,0.8846,7180.7444,33,0.008153757
355,1366.64,0.792943361,7.22336,865.242,0.850957535,5.180944,54.3,2.73335466666667,0.8843,65208.2446666667,6.91668266666667,0.9266,7619.15616,33,0.081529379
356,1480.35,0.858603066,7.016954667,440.33,0.88503937,3.896381333,57.9333333333333,3.07930933333333,0.8246,65630.722,7.36784266666667,0.9085,7619.15616,33,0.081529379
357,1456.97,0.841402337,7.204528,491.153,0.892913386,4.754002667,66.8333333333333,3.58556266666667,0.8571,66113.6666666667,7.012424,0.9108,7619.15616,33,0.081529379
358,1445.99,0.899653979,7.350645333,689.942,0.80565371,5.058376,87.5666666666667,4.06284266666667,0.8548,66585.911,6.94610933333333,0.9272,7619.15616,33,0.081529379
359,1494.83,0.859685147,7.035904,202.781,0.836454432,3.685101333,117.029333333333,4.11378133333333,0.9055,66989.2776666667,7.32144266666667,0.9161,7619.15616,33,0.081529379
360,1627.29,0.842733908,7.342024,341.114,0.798679868,4.864594667,96.848,4.13981333333333,0.8701,67404.4446666667,7.24650666666667,0.9272,7346.802,33,0.016460905
361,1564.46,0.85620915,7.048637333,439.809,0.830188679,4.812757333,72.8666666666667,3.477672,0.85,67826.6113333333,7.32568266666667,0.9056,7346.802,33,0.016460905
362,1523.84,0.852130326,7.119928,313.829,0.877412032,4.348021333,51.0666666666667,2.554184,0.8767,68253.5553333333,7.27680266666667,0.9441,7346.802,33,0.016460905
363,1534.99,0.844636252,7.177325333,553.519,0.870220162,6.261962667,54.1333333333333,2.781552,0.8927,68657.689,6.80609066666667,0.9091,7346.802,33,0.016460905
364,1383.34,0.850560399,7.122026667,516.519,0.870042709,5.852738667,56.1,2.927648,0.8723,69063.9996666667,7.317312,0.9296,7346.802,33,0.016460905
365,1370.38,0.837617555,7.255112,891.667,0.87030303,8.117570667,58.0666666666667,3.091824,0.8677,69478.7666666667,6.96321066666667,0.8941,7611.13752,33,0.01097852
366,1346.07,0.856782334,6.985338667,1178.13,0.848520023,6.992077333,67.5583333333333,3.444896,0.8449,69887.5,6.94009866666667,0.8983,7611.13752,33,0.01097852
367,1373,0.853672643,7.262730667,1216.21,0.870164282,7.395074667,132.371333333333,4.633184,0.8662,70314.111,7.47548,0.9383,7611.13752,33,0.01097852
368,1449.23,0.845882353,7.149101333,457.94,0.886498117,2.812418667,72.1,3.89380533333333,0.8645,70759.5,7.41150133333333,0.9195,7611.13752,33,0.01097852
369,1486.18,0.837485172,7.038312,174.329,0.873629544,3.470426667,93.7,3.57495733333333,0.8467,71188.911,6.985168,0.9481,7611.13752,33,0.01097852
370,1505.04,0.82487725,7.255752,213.037,0.810230179,4.160421333,122.266666666667,5.311488,0.8575,71605.3,6.97890933333333,0.8571,7206.24168,33,0
371,1480.82,0.872646733,7.327069333,349.814,0.863930886,4.524962667,83.003,4.02997866666667,0.8712,72033.4223333333,7.21639733333333,0.9091,7206.24168,33,0
372,1529.21,0.903112155,6.720232,850.111,0.859770115,7.200573333,60.697,3.28742133333333,0.8862,72494,7.72217333333333,0.9195,7206.24168,33,0
373,1669.57,0.81414791,7.408173333,916.931,0.832246592,7.283381333,57.9,2.958256,0.8345,72931.322,6.81832,0.8738,7206.24168,33,0
374,1635.34,0.792922674,7.183304,1220.09,0.832844575,7.241456,59.6333333333333,3.144856,0.8514,73327.7113333333,7.033832,0.9018,7206.24168,33,0
375,1576.75,0.827218145,7.367946667,1117.36,0.829239065,6.942184,64.6,3.36998666666667,0.833,73737.7666666667,7.32176,0.915,5582.56696,33,0
376,1534.48,0.847813411,7.207042667,815.201,0.853957637,4.428565333,69.0333333333333,3.70352,0.8396,74154.0556666667,7.36065333333333,0.9208,5582.56696,33,0
377,1530.86,0.863370548,7.098592,388.038,0.861755802,3.959485333,76.643,3.78599733333333,0.8452,74563.6666666667,7.05782133333333,0.9237,5582.56696,33,0
378,1506.9,0.867647059,6.884701333,749.905,0.799001248,4.568629333,168.989,5.26313333333333,0.9412,74939.9126666667,7.20467733333333,0.88,5582.56696,33,0
379,1438.68,0.847328244,7.341648,221.574,0.798969072,4.266741333,223.411,6.035176,0.9759,75321.754,7.290288,0.8632,5582.56696,33,0
380,1481.92,0.814861461,7.238445333,251.565,0.733910891,4.552330667,220.168333333333,5.5038,0.9425,75717.111,7.03433066666667,0.9386,5601.00184,33,0.083531275
381,1545.46,0.85940353,7.004896,492.189,0.784596871,6.086584,193.972666666667,5.00786933333333,0.8829,76108.6553333333,6.86605066666667,0.9421,5601.00184,33,0.083531275
382,1540.35,0.817146685,6.961304,510.748,0.794060684,4.431317333,69.1636666666667,3.216416,0.8453,76522.0446666667,6.93972,0.9157,5601.00184,33,0.083531275
383,1592.71,0.841954023,7.454421333,474.014,0.822006473,5.351821333,59.6,3.006352,0.8251,76935.778,7.284192,0.8536,5601.00184,33,0.083531275
384,1524.9,0.816920943,7.052154667,761.48,0.861820563,5.043576,60.0666666666667,3.061072,0.839,77384.3443333333,6.07719466666667,0.9055,5601.00184,33,0.083531275
385,1736.21,0.866666667,4.590288,804.068,0.902948403,4.727773333,63.6,3.033088,0.9032,77972.4166666667,4.85032533333333,0.9326,5899.04696,33,0.003568697
386,1976.97,0.896167247,4.780618667,986.195,0.908339077,4.157312,84.4666666666667,3.28256266666667,0.8845,78589.8333333333,4.86576533333333,0.9162,5899.04696,33,0.003568697
387,2235.79,0.840440165,4.948781333,702.746,0.849385908,3.690866667,94.5666666666667,3.779376,0.8582,79194,4.773832,0.9036,5899.04696,33,0.003568697
388,2640.3,0.841004184,4.747226667,1078.97,0.693905817,4.178677333,101.866666666667,4.14725866666667,0.8172,79800.8333333333,4.68841866666667,0.9545,5899.04696,33,0.003568697
389,2829.82,0.842592593,4.657597333,963.677,0.761220826,4.219141333,132.223666666667,3.831968,0.8608,80408.2166666667,5.03588266666667,0.9697,5899.04696,33,0.003568697
390,3021.25,0.784,4.895794667,1056.12,0.752488388,3.768586667,372.064666666667,4.31897066666667,0.8302,80986.9166666667,4.75841866666667,0.9372,5317.63896,33,0.001553197
391,3231.57,0.820095044,4.867349333,573.687,0.76466877,3.985373333,285.256333333333,4.82330666666667,0.8485,81567.75,4.89671733333333,0.9323,5317.63896,33,0.001553197
392,3400.75,0.840778923,4.487386667,779.357,0.831600832,3.505112,77.8183333333333,2.71577333333333,0.8411,82143.8333333333,4.54377333333333,0.9067,5317.63896,33,0.001553197
393,3562.54,0.824705882,4.944904,1050.61,0.843243243,3.783074667,74.1423333333333,2.967464,0.8682,82708,4.54807466666667,0.9479,5317.63896,33,0.001553197
394,3757.17,0.842883549,4.689229333,698,0.867724868,3.432754667,73.515,2.836408,0.8144,83330.4443333333,4.75910133333333,0.9082,5317.63896,33,0.001553197
395,4019.88,0.831781502,4.905413333,1322.9,0.844496214,4.111474667,75.0666666666667,2.82367733333333,0.8428,83929.7776666667,4.41093866666667,0.9012,5308.10544,33,0.006110458
396,4185.11,0.846153846,4.658642667,593.711,0.912751678,2.633488,84.3,3.27251466666667,0.8634,84605.2333333333,5.416304,0.89,5308.10544,33,0.006110458
397,4327.15,0.81462141,4.848378667,428.726,0.704960836,2.626432,93.3,3.74744266666667,0.8486,85179.25,4.48257333333333,0.9217,5308.10544,33,0.006110458
398,4488.32,0.784222738,4.830573333,872.579,0.747650036,3.96868,101.6,4.20384266666667,0.8082,85789.8666666667,5.35710133333333,0.8929,5308.10544,33,0.006110458
399,4612.27,0.814159292,4.688704,276.691,0.775405636,2.642394667,156.752,3.99144533333333,0.8454,86407.3333333333,4.67761333333333,0.9322,5308.10544,33,0.006110458
400,4785.88,0.851376147,4.925253333,530.55,0.825932504,3.865941333,417.791666666667,5.08466666666667,0.8898,86988.9166666667,4.75278133333333,0.9339,5416.12824,33,0.006922411
401,4936.68,0.834810637,4.750549333,754.943,0.782417582,3.49108,131.944666666667,3.87907733333333,0.8927,87581.5,4.72134666666667,0.9685,5416.12824,33,0.006922411
402,5110.39,0.803030303,4.617565333,996.799,0.823444284,3.264002667,68.0333333333333,2.46372,0.8416,88181.0833333333,4.72228533333333,0.945,5416.12824,33,0.006922411
403,5280.76,0.8,4.94092,632.517,0.826825127,3.752810667,66.7,2.43528,0.8527,88776.9166666667,4.70679466666667,0.8879,5416.12824,33,0.006922411
404,5444.91,0.841441441,4.484282667,840.671,0.914805625,3.236632,66.4333333333333,2.43010933333333,0.905,89367.8333333333,4.74518666666667,0.9292,5416.12824,33,0.006922411
405,5634.69,0.782205746,5.06256,275.776,0.813397129,2.358341333,69.1333333333333,2.61281866666667,0.8337,89955.4166666667,4.75332,0.8947,5492.24512,33,0.091304348
406,5818.8,0.847918437,4.772333333,601.857,0.794851167,3.439362667,80.0666666666667,3.13138666666667,0.8547,90545.9166666667,4.71639466666667,0.887,5492.24512,33,0.091304348
407,6024.14,0.830508475,4.701504,859.381,0.810318665,3.493570667,86.7333333333333,3.415888,0.8356,91153.5,4.79868533333333,0.9036,5492.24512,33,0.091304348
408,6180.97,0.818668707,4.617133333,406.611,0.793079585,3.127133333,86.3786666666667,3.53793066666667,0.8834,91783.5833333333,4.927176,0.8879,5492.24512,33,0.091304348
409,6308.01,0.848990953,5.062424,679.561,0.838254172,3.823768,152.833333333333,2.962072,0.891,92444.5,5.09626933333333,0.9,5492.24512,33,0.091304348
410,6436.17,0.842733908,4.668584,1103.63,0.840273462,4.565328,203.165666666667,3.77837066666667,0.8595,93016.4443333333,3.82381333333333,0.931,5691.77832,33,0.078431373
411,6600.62,0.830829523,4.864162667,1093.49,0.852703543,3.899376,101.801333333333,3.71832266666667,0.8598,93597.6666666667,5.01253333333333,0.9262,5691.77832,33,0.078431373
412,6721.09,0.851875397,4.595856,781.844,0.904061213,2.380298667,70.1,2.616008,0.8974,94260.5833333333,5.046712,0.9205,5691.77832,33,0.078431373
413,6856.85,0.844636252,4.874298667,359.763,0.85928489,3.034693333,72.5,2.69728,0.8644,94931.5,5.15031733333333,0.92,5691.77832,33,0.078431373
414,6983.93,0.859671302,4.935117333,407.176,0.787839586,2.899549333,72.4,2.68776533333333,0.8897,95574.4166666667,4.754104,0.9456,5691.77832,33,0.078431373
415,7115.41,0.830283912,4.602173333,735.855,0.719790986,3.092296,77.1333333333333,2.95368266666667,0.8529,96169.4166666667,4.23266133333333,0.9405,5912.01944,33,0.044227089
416,7227.78,0.856782334,4.799274667,390.803,0.776803776,3.564693333,92.7666666666667,3.73866933333333,0.8488,96799.8333333333,5.13263466666667,0.898,5912.01944,33,0.044227089
417,7327.32,0.840630473,4.586637333,512,0.781267847,3.245093333,94.3,3.82351466666667,0.854,97457.861,4.79388,0.9386,5912.01944,33,0.044227089
418,7511.69,0.835008871,4.99728,791.12,0.824427481,4.091037333,141.022333333333,3.55195733333333,0.8947,98055.75,4.33401066666667,0.9492,5912.01944,33,0.044227089
419,7683.08,0.841055719,4.811914667,1195.52,0.824591089,4.810224,180.217,3.87832,0.8525,98695,5.20494133333333,0.9132,5912.01944,33,0.044227089
420,7779.99,0.813596491,4.793464,1017.06,0.861068702,3.081962667,250.751333333333,4.589568,0.8474,99464.9443333333,5.19263466666667,0.9299,5694.85312,33,0.03064861
421,7900.69,0.872989462,4.695682667,287.356,0.852791878,3.219629333,178.154666666667,3.64241066666667,0.8826,100065.833333333,3.456552,0.9254,5694.85312,33,0.03064861
422,8010.56,0.896913221,4.693530667,422.296,0.822561692,2.784682667,106.566666666667,2.71154933333333,0.8697,100681.166666667,5.52258933333333,0.9106,5694.85312,33,0.03064861
423,8129.64,0.81414791,4.714424,1388.79,0.718922229,4.829781333,104.344333333333,2.674056,0.8293,101343.361,4.837216,0.9508,5694.85312,33,0.03064861
424,8269.53,0.796052632,4.699136,547.97,0.749672346,3.033842667,110.7,2.9192,0.839,101988.861,4.80914133333333,0.9494,5694.85312,33,0.03064861
425,8448.87,0.826435247,5.113453333,642.254,0.786346397,3.950661333,110.844333333333,3.014968,0.8547,102628.833333333,4.81363733333333,0.9677,5816.78136,33,0.037633285
426,8652.58,0.844807468,4.769853333,975.406,0.790595954,3.227568,113.955666666667,3.19114133333333,0.8309,103287.833333333,5.144144,0.91,5816.78136,33,0.037633285
427,8848.94,0.856991525,4.772976,371.4,0.827045566,2.803565333,166.044666666667,3.03493866666667,0.8738,103938.111,4.627952,0.887,5816.78136,33,0.037633285
428,9059.91,0.867647059,4.459613333,914.036,0.84565346,3.54228,218.963,3.696192,0.8337,104509.278,4.25003466666667,0.908,5816.78136,33,0.037633285
429,9266.5,0.849656893,4.885570667,264.462,0.865026995,3.203738667,125.521333333333,3.533688,0.8338,105109,5.025192,0.8991,5816.78136,33,0.037633285
430,9563.92,0.814861461,5.081546667,376.45,0.713085234,3.575773333,192.5,3.63368,0.8275,105777.833333333,5.07448533333333,0.8818,10635.25544,33,0.031888951
431,9844.4,0.862068966,4.550968,698.595,0.761670762,3.676592,152.099333333333,4.095376,0.8655,106426.444333333,4.68905333333333,0.8814,10635.25544,33,0.031888951
432,10086.1,0.823050848,4.743061333,1012.4,0.780039396,4.290112,76.9,2.934688,0.8291,107023.638666667,4.37160533333333,0.8957,10635.25544,33,0.031888951
433,10291.1,0.841954023,4.798773333,695.304,0.786469345,3.884610667,77.9666666666667,3.024872,0.8324,107639.333333333,5.08106933333333,0.9014,10635.25544,33,0.031888951
434,10485,0.820833333,4.734944,1111.23,0.826415094,3.721488,79.1333333333333,3.031664,0.8597,108313.75,5.07521333333333,0.9194,10635.25544,33,0.031888951
435,10689.1,0.854744997,4.846712,824.203,0.895249696,2.737296,80.2,3.116296,0.9066,108954.694333333,4.63528,0.9256,13806.77384,33,0.008804449
436,10896.5,0.889506602,4.792029333,112.547,0.908850727,2.062221333,89,3.57586133333333,0.85,109531.5,4.24093066666667,0.8973,13806.77384,33,0.008804449
437,11096,0.840440165,4.728994667,196.333,0.725530459,2.483866667,91.2,3.67056533333333,0.8549,110134.333333333,5.05073333333333,0.8897,13806.77384,33,0.008804449
438,11285.4,0.835549335,4.729586667,346.181,0.689702833,3.517365333,93.4333333333333,3.79890666666667,0.8333,110805.75,5.11197866666667,0.9386,13806.77384,33,0.008804449
439,11489.3,0.842592593,4.782253333,701.943,0.755236385,3.347845333,141.203666666667,3.05872533333333,0.8447,111455.666666667,4.65410666666667,0.9091,13806.77384,33,0.008804449
440,11693.6,0.784,4.870810667,1108.57,0.763491006,5.638669333,350.142666666667,4.73257333333333,0.8392,112040.111,4.307384,0.9333,12484.82944,33,0.014177215
441,11918.7,0.820095044,4.831237333,1837.65,0.758276078,5.324154667,158.461666666667,3.76579733333333,0.8409,112648.333333333,5.088304,0.8843,12484.82944,33,0.014177215
442,12163.4,0.840778923,4.398530667,1014.88,0.839211618,4.008770667,72.7333333333333,2.752232,0.8567,113310.055666667,4.76274666666667,0.9083,12484.82944,33,0.014177215
443,12464.8,0.824705882,4.950762667,804.007,0.849360756,2.741765333,71.3666666666667,2.716584,0.8391,113963.222333333,4.942112,0.9212,12484.82944,33,0.014177215
444,12640.1,0.842883549,7.451952,651.566,0.883086053,1.619602667,72.9,2.789792,0.8257,114319.706,14.6076666666667,0.9104,12484.82944,33,0.014177215
445,10862.6,0.831781502,23.94098667,80.3152,0.786182251,4.230626667,63,3.273344,0.8524,113828.680333333,23.9534026666667,0.9029,12525.57608,33,0.44
446,7777.44,0.846153846,23.74335733,48.022,0.754950495,6.487282667,32.789,3.43797066666667,0.8737,112995.438666667,23.9865786666667,0.9155,12525.57608,33,0.44
447,4671.02,0.81462141,24.04734133,52.1778,0.704960836,8.986042667,46.1726666666667,4.03452533333333,0.8033,112133.527333333,23.8122213333333,0.9155,12525.57608,33,0.44
448,1701,0.782745098,24.042664,53.9101,0.731601732,11.38373067,41.4,4.706096,0.8319,111266.596333333,23.84732,0.9137,12525.57608,33,0.44
449,133.517,0.817082998,15.46060533,51.4615,0.771902131,11.68866933,71.3776666666667,7.22832266666667,0.8854,110376.345333333,23.5043226666667,0.9087,12525.57608,33,0.44
450,45.9121,0.87431694,12.960992,55.6092,0.810631229,11.61391467,95.3333333333333,4.40124,0.9412,109502.689,23.636264,0.9118,13553.52424,33,0.702529391
451,46.7253,0.893280632,13.35763467,52.0909,0.879038317,11.71755733,75.3336666666667,6.5588,0.9524,108605.1,24.7044133333333,0.9222,13553.52424,33,0.702529391
452,45.1573,0.846921797,12.107936,55.6739,0.846645367,12.25366933,73.6666666666667,6.192576,0.9217,107643.1,24.3692426666667,0.9175,13553.52424,33,0.702529391
453,45.3111,0.848920863,11.55072533,52.5843,0.853195164,11.89457867,78.1113333333333,6.41313066666667,0.9483,106714.754333333,23.510848,0.917,13553.52424,33,0.702529391
454,44.9444,0.898431049,11.24674933,53.1236,0.934306569,11.636984,73.9996666666667,6.80470666666667,0.9836,105814.386,23.9961946666667,0.9054,13553.52424,33,0.702529391
455,44.5444,0.858784893,11.162688,51.8667,0.851098454,11.622264,74.889,6.87603733333333,0.9256,104890.414333333,24.1437173333333,0.9036,13544.49776,33,0.895522388
456,45.0444,0.877850163,11.09694667,50.7444,0.88503937,11.60539467,70.6666666666667,6.75565866666667,0.9516,103911.140333333,23.488392,0.9051,13544.49776,33,0.895522388
457,44.7253,0.873239437,11.18344267,52.4713,0.88923802,11.77538667,48,8.54196,0.9614,102914.831,24.0886853333333,0.924,13544.49776,33,0.895522388
458,45.4045,0.899653979,11.23634933,52.7174,0.906144497,12.29757333,45.2666666666667,8.696304,0.9349,101944.316666667,23.73548,0.8957,13544.49776,33,0.895522388
459,45.0889,0.882468812,11.649224,50.7778,0.900831734,11.59583467,46.1333333333333,9.024152,0.9389,100947.797666667,24.1419946666667,0.9394,13544.49776,33,0.895522388
460,46.3333,0.854689564,12.20486133,54.6023,0.897160883,11.86550133,49.9333333333333,9.985792,0.9302,99932.033,23.7300346666667,0.9163,13558.01224,33,0.903108881
461,46.8,0.877537656,12.51372533,51.1111,0.877642537,11.648824,45.8666666666667,9.0182,0.9306,98946.707,24.0872453333333,0.9201,13558.01224,33,0.903108881
462,45.8889,0.877300614,12.26751467,51.6023,0.90157251,11.95652,47.3333333333333,9.42961866666667,0.9716,97951.4166666667,23.4713893333333,0.9195,13558.01224,33,0.903108881
463,45.5222,0.858858859,12.549152,51.3516,0.902411022,12.37725867,69,9.66497333333333,0.9314,97001.587,24.3461626666667,0.9028,13558.01224,33,0.903108881
464,44.7556,0.87144623,12.57415733,50.6778,0.889957907,12.39309067,39.4,11.8657013333333,0.8971,96118.3146666667,23.9739493333333,0.9294,13558.01224,33,0.903108881
465,45.0778,0.856608479,12.646872,50.4556,0.873703478,12.54349067,37.2333333333333,12.416616,0.8998,95308.24,23.7550586666667,0.9258,13601.4392,33,0.900350284
466,45.4667,0.875,13.147128,50.7955,0.886322188,12.49026667,37.8333333333333,12.670304,0.9261,94538.7923333333,24.079528,0.9435,13601.4392,33,0.900350284
467,45.5333,0.876136364,13.43408,53.0341,0.911877395,12.81701067,37.9,12.7824,0.9357,93721.5156666667,23.477576,0.8883,13601.4392,33,0.900350284
468,45.6333,0.847926267,13.61018933,53.3261,0.912493121,13.816744,38.2333333333333,12.919904,0.9257,92868.614,24.1645866666667,0.9131,13601.4392,33,0.900350284
469,46.1667,0.857475276,13.80988,53.2556,0.891032917,12.910848,38.0666666666667,13.099168,0.9182,92002.4736666667,24.359576,0.9039,13601.4392,33,0.900350284
470,47.5889,0.867420349,14.03857067,52.4713,0.878695209,12.31636267,40.9333333333333,14.162432,0.9376,91193.1353333333,23.720888,0.9129,13748.38744,33,0.88465352
471,47.7889,0.874511991,14.324272,52.5376,0.908008658,13.744256,38.0483333333333,13.4798853333333,0.9404,90438.7886666667,23.5148906666667,0.9012,13748.38744,33,0.88465352
472,45.5333,0.904205608,13.61781333,50.9111,0.910857143,12.85378133,37.6696666666667,13.4475866666667,0.897,89615.5613333333,24.035184,0.9145,13748.38744,33,0.88465352
473,45.5222,0.827244582,13.574992,51.2921,0.834017595,12.63736,37.8,12.759664,0.881,88752.502,23.8025413333333,0.9173,13748.38744,33,0.88465352
474,46.6111,0.825766871,13.84452533,52.0444,0.845508982,12.76613867,38.1,12.830312,0.9139,87877.4316666667,24.2724506666667,0.9137,13748.38744,33,0.88465352
475,45.9663,0.827629911,13.74014133,50.8778,0.867995019,13.02384533,37.8666666666667,12.63296,0.9025,86984.337,23.0624533333333,0.9066,13599.46544,33,0.880760438
476,46.1778,0.843559978,13.73722133,50.8556,0.886620097,13.17049867,37.9666666666667,12.79452,0.9256,86105.113,24.4892773333333,0.9137,13599.46544,33,0.880760438
477,46.3778,0.85535248,13.81071733,54.4773,0.878757515,12.874696,38.6,12.762088,0.9009,85218.263,23.5159386666667,0.9225,13599.46544,33,0.880760438
478,46.2889,0.865060241,13.80079467,54.5,0.874853801,13.022016,38.8333333333333,13.436656,0.9272,84278.15,24.3691253333333,0.9174,13599.46544,33,0.880760438
479,46.0222,0.864898211,13.64961333,52.0111,0.888358209,12.86809067,38.9,13.420336,0.8808,83347.5613333333,23.478384,0.9181,13599.46544,33,0.880760438
480,47.0769,0.845002992,14.188224,51.0111,0.846420323,12.995752,40.1666666666667,13.8504,0.9128,82437.0316666667,24.4193493333333,0.9049,13795.70008,33,0.887226567
481,47.7978,0.888231816,14.132456,52.2111,0.888382688,13.14524267,37.5303333333333,12.95104,0.9062,81512.786,23.902376,0.9003,13795.70008,33,0.887226567
482,45.8778,0.844267727,13.576624,51.1222,0.880606444,12.59529867,37.8576666666667,13.666192,0.9236,80548.0086666667,23.3906533333333,0.911,13795.70008,33,0.887226567
483,45.8352,0.866152768,13.86766667,51.7333,0.886639676,12.573104,37.9,12.795608,0.9101,79552.7476666667,23.965344,0.9199,13795.70008,33,0.887226567
484,45.6517,0.852525253,13.72842133,52.7444,0.8828125,12.61320267,37.9,12.77556,0.9295,78573.2833333333,24.2220986666667,0.8942,13795.70008,33,0.887226567
485,46.1429,0.846446701,13.940376,51.9,0.910216718,12.44985333,37.5333333333333,12.481672,0.9087,77585.9033333333,23.3949226666667,0.9393,13578.49744,33,0.908832277
486,45.7889,0.880886427,13.611088,51.4667,0.916275955,12.37763467,37.6333333333333,12.573552,0.9094,76566.2546666667,24.5667226666667,0.9184,13578.49744,33,0.908832277
487,45.5556,0.858099063,13.538864,52.7191,0.867875648,12.74682667,37.4,12.379696,0.8968,75573.586,23.644656,0.9162,13578.49744,33,0.908832277
488,46.0667,0.817039106,13.31318133,53.0652,0.861863847,13.09060267,37.1333333333333,12.221856,0.9186,74577.3833333333,23.8336933333333,0.9211,13578.49744,33,0.908832277
